source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,RT @realDonaldTrump: Today I announced our strategy to confront the Iranian regime’s hostile actions and to ensure that they never acquire…,10-13-2017 18:14:07,,,true,918902688427003904
WH Digital,Defending Our Freedoms Securing Our Homeland: https://t.co/9c7zyQ4hD7,10-13-2017 18:12:01,,,false,918902156308103168
WH Digital,RT @VP: Tune in to listen to my remarks about @POTUS' pro-growth pro-jobs pro-American tax reform plan -&gt; https://t.co/a7vPy5WVSj https:/…,10-13-2017 17:57:13,,,true,918898431451529217
Twitter Web Client,We are laying out a tax-relief framework that will unburden America’s Middle Class. Read more:… https://t.co/RNdVlmO0px,10-13-2017 17:43:07,,,false,918894886883033088
WH Digital,President Trump delivers remarks on the Iran Strategy: https://t.co/UkMgjLi17H https://t.co/FRm2z6AFW9,10-13-2017 16:53:47,,,false,918882471919239168
WH Digital,RT @realDonaldTrump: I have no greater privilege than to serve as your Commander-in-Chief. HAPPY BIRTHDAY to the incredible men and women @…,10-13-2017 16:31:17,,,true,918876806660235264
Media Studio,Join us as President Trump delivers the Weekly Address. https://t.co/66gPsayyGA,10-13-2017 16:03:02,,,false,918869698602659840
WH Digital,"Our values will endure. Our nation will thrive. Our citizens will flourish. And our freedom will triumph." https://t.co/LAUbyfa9fL,10-13-2017 14:53:01,,,false,918852077484367872
WH Digital,"As long as we have pride in our country confidence in our future and faith in our God then America will prevail.",10-13-2017 14:52:24,,,false,918851923503022080
WH Digital,"...we are defending our borders protecting our workers and enforcing our laws.",10-13-2017 14:45:18,,,false,918850137450885120
WH Digital,"In America we don't worship government – we worship God." https://t.co/Mz2rNrNBQh,10-13-2017 14:43:12,,,false,918849609140596737
WH Digital,"America is nation of believers – and together we are strengthened and sustained by the power of prayer.",10-13-2017 14:25:31,,,false,918845157214060544
WH Digital,Watch LIVE as President Trump delivers remarks to the 2017 Values Voter Summit: https://t.co/hhX5NhVEPI https://t.co/fJzZCiRK3k,10-13-2017 14:22:05,,,false,918844292927385604
WH Digital,Pro-Growth Pro-Jobs Pro-Worker Pro-Family and Pro-America: https://t.co/J5LQelXVVt https://t.co/FeMSFuzaMi,10-13-2017 00:06:03,,,false,918628864116641792
WH Digital,"This order takes first steps to make it easier for businesses to help their workers afford high-quality and more f… https://t.co/dkthzv4cYc,10-12-2017 23:09:02,,,false,918614517483016193
WH Digital,More on the Administration's rollout of actions against Lebanese Hizballah: https://t.co/2YRRTn8hrt,10-12-2017 22:24:00,,,false,918603185643835392
Twitter for iPhone,RT @Scavino45: White House Chief of Staff General John Kelly takes the podium this afternoon in the James S. Brady Press Briefing Room. #G…,10-12-2017 22:04:41,,,true,918598321735905281
WH Digital,Read what the West Wing reads: https://t.co/YUicxpP9np https://t.co/8o1iPSZRub,10-12-2017 21:48:02,,,false,918594131689181184
WH Digital,"And we will make taxes simple and easy and fair for all Americans." https://t.co/Yx1eX9LOFH https://t.co/sOg30Q6Dgx,10-12-2017 21:11:17,,,false,918584884578476032
WH Digital,America’s Tax System is Ready for Repairs: https://t.co/CQpdLqEtWo,10-12-2017 19:41:00,,,false,918562165153558530
WH Digital,President Trump is taking action to improve access increase choices and lower costs for healthcare. Read more: https://t.co/c7K6ZlPTgX,10-12-2017 19:12:00,,,false,918554867358228481
WH Digital,Watch LIVE as President Trump announces the Secretary of Homeland Security Nominee: https://t.co/HFBDVgBTkD https://t.co/cpR16JTqdP,10-12-2017 18:41:19,,,false,918547141802459136
Twitter for iPhone,RT @realDonaldTrump: We need a tax system that is FAIR to working FAMILIES &amp; that encourages companies to STAY in AMERICA GROW in AMERICA…,10-12-2017 18:21:54,,,true,918542259208978432
Twitter for iPhone,RT @realDonaldTrump: The time has come to take action to IMPROVE access INCREASE choices and LOWER COSTS for HEALTHCARE! ➡️https://t.co/…,10-12-2017 18:21:53,,,true,918542254473654273
WH Digital,The portion of workers at small companies getting healthcare coverage from their employer has dropped dramatically:… https://t.co/o6TWjcV06f,10-12-2017 18:19:27,,,false,918541641719472128
WH Digital,"The time has come to give Americans the freedom to purchase health insurance across state lines." https://t.co/5ndT5n8SHw,10-12-2017 16:39:46,,,false,918516553880137728
WH Digital,"...we have embraced a new model – the American model." More on President Trump's America First tax plan: https://t.co/GA8ILyPO6X,10-12-2017 16:27:06,,,false,918513368520167425
WH Digital,Watch LIVE as President Trump signs an Executive Order to promote healthcare choice and competition:… https://t.co/lyvxenoTVo,10-12-2017 15:31:12,,,false,918499299100647424
WH Digital,An American First tax system: what you need to know → https://t.co/U7NXIwlwNm https://t.co/dVJFxHUK3y,10-12-2017 15:03:03,,,false,918492214262747136
WH Digital,RT @FLOTUS: Welcomed PM @JustinTrudeau &amp; Mrs. Trudeau to @WhiteHouse yesterday! Productive mtgs between Canada 🇨🇦 &amp; USA 🇺🇸 https://t.co/Kd1…,10-12-2017 14:19:33,,,true,918481266915336192
WH Digital,Take a look at today's West Wing Reads: https://t.co/Wv7DmHuHxj https://t.co/hgiakF6SGi,10-12-2017 00:21:02,,,false,918270246619959296
Media Studio,Sign your name to stand with President Trump and support action on our broken tax system today:… https://t.co/yJcRrVo7S9,10-11-2017 23:53:02,,,false,918263200491044864
WH Digital,"We will lift our fellow citizens from WELFARE to WORK – from DEPENDENCE to INDEPENDENCE – and from POVERTY TO PROSPERITY.",10-11-2017 22:22:58,,,false,918240536984801280
WH Digital,"My Administration rejects the offshoring model and we have embraced a new model – THE AMERICAN MODEL.",10-11-2017 22:20:26,,,false,918239898330681350
WH Digital,"We will protect our businesses and our workers – and we will make taxes simple easy and fair for ALL Americans.",10-11-2017 22:04:41,,,false,918235934927327232
WH Digital,"We need a tax system that is FAIR to working families..." https://t.co/sMLm0cc6Ib,10-11-2017 21:55:11,,,false,918233542060134400
WH Digital,"That is why we have proposed tax cuts that are pro-growth pro-jobs pro-worker pro-family and PRO-AMERICAN.",10-11-2017 21:54:38,,,false,918233405388619777
WH Digital,"It is time to take care of OUR COUNTRY to rebuild OUR COMMUNITIES and to protect OUR GREAT AMERICAN WORKERS.",10-11-2017 21:51:53,,,false,918232715366936576
WH Digital,"We want LOWER TAXES BIGGER PAYCHECKS and MORE JOBS for American Truckers and American Workers." https://t.co/DsoaRCiwU2,10-11-2017 21:49:05,,,false,918232010329600001
WH Digital,Watch LIVE as President Trump delivers remarks on tax reform: https://t.co/wGuXWKFavV https://t.co/RPSXrhwKrW,10-11-2017 21:44:49,,,false,918230936076079105
WH Digital,RT @IvankaTrump: Today we reaffirm the importance of empowering &amp; investing in girls in our country &amp; around the globe 🌎 #DayOfTheGirl http…,10-11-2017 21:18:30,,,true,918224311021981696
WH Digital,President Trump is dedicated to fixing our broken tax system so American businesses will come back the U.S.… https://t.co/BCu1kiTRg1,10-11-2017 21:08:02,,,false,918221678437720065
WH Digital,Learn more about the Unified Framework for fixing our broken tax code: https://t.co/PHLKC9uzON https://t.co/R4ZYblaNHN,10-11-2017 20:11:02,,,false,918207332651323394
Twitter for iPhone,RT @POTUS: Departing for Pennsylvania to deliver a #TaxReform speech to the PROUD men and women of the @TRUCKINGdotORG.... https://t.co/IQ7…,10-11-2017 20:08:21,,,true,918206658479828992
Twitter for iPhone,RT @realDonaldTrump: Happy to announce we are awarding $1M to Las Vegas - in order to help local law enforcement working OT to respond to l…,10-11-2017 20:07:54,,,true,918206545095221248
WH Digital,"We need tax reform that is pro-growth pro-jobs pro-worker pro-family and yes pro-American.” https://t.co/rnVzozUcu2,10-11-2017 18:24:01,,,false,918180402111672320
WH Digital,President Trump and the First Lady welcome Prime Minister Trudeau and Mrs. Grégoire Trudeau of Canada to the White… https://t.co/4H6GiN9x6M,10-11-2017 17:42:02,,,false,918169837976899585
WH Digital,The America First Tax Plan will bring historic tax relief to the American people. https://t.co/TfnOcqAvpt https://t.co/WugHMyRBWd,10-11-2017 17:02:08,,,false,918159794384580609
WH Digital,RT @DeptofDefense: #PuertoRico #ReliefEfforts continue with more than 13000 #DoD personnel https://t.co/fYPggC7RKo https://t.co/LmAigTFQDU,10-11-2017 16:34:44,,,true,918152898646827009
WH Digital,The current tax code is a burden on American taxpayers and harmful to American job-creators. Learn more: https://t.co/uy6AJdvlkJ,10-11-2017 15:54:01,,,false,918142651425280000
WH Digital,The Trump Administration will continue to expose Hizballah's nefarious behavior &amp; deny its political legitimacy. https://t.co/trE1GYnlC3,10-11-2017 15:38:01,,,false,918138627388997633
WH Digital,The Current Tax Code is a Disaster: https://t.co/imsdqMW1bs,10-11-2017 14:42:01,,,false,918124532220743681
WH Digital,RT @femaregion2: Students at Charlotte Amalie HS in St. Thomas began a new school year yesterday. Some #USVI schools started reopening post…,10-11-2017 14:12:00,,,true,918116980644831232
WH Digital,A Lebanon free from Hizballah's coercive influence will be a better partner for the U.S. &amp; the intl community. More: https://t.co/jacYGsAeCh,10-11-2017 13:09:00,,,false,918101127408902145
Twitter for iPhone,RT @FLOTUS: Today's visit to @LilysPlaceWV was incredibly special. Let us all find ways to help children grow into happy healthy adults. h…,10-11-2017 01:18:57,,,true,917922435902648323
Twitter for iPhone,RT @Scavino45: Everyone here @WhiteHouse continues to pray for those grieving and wounded after the mass shooting attack in Las Vegas. http…,10-11-2017 01:18:47,,,true,917922392638402560
Twitter for iPhone,RT @realDonaldTrump: My great honor to host the 2017 back-to-back #StanleyCup Champion Pittsburgh Penguins at the WH with @FLOTUS today!ht…,10-10-2017 23:33:05,,,true,917895794342187009
WH Digital,Here is what the West Wing staff is reading today: https://t.co/klBlWqZ7N6 https://t.co/DXL5EufnTD,10-10-2017 22:56:02,,,false,917886470219816960
WH Digital,RT @fema: For info on food &amp; water distribution centers &amp; the status of hospitals gas stations &amp; more in PR visit: https://t.co/jiXO9XZU…,10-10-2017 22:11:01,,,true,917875139328598016
WH Digital,“We're all better off when we make buy and sell more products made in the USA.” https://t.co/tvVIODzhVJ https://t.co/653Rb0YS2U,10-10-2017 21:48:10,,,false,917869390011490304
WH Digital,White House Celebrates Hispanic Heritage Month: https://t.co/0sVDlTRyG6,10-10-2017 20:36:01,,,false,917851232911417345
WH Digital,President Donald J. Trump Approves California Disaster Declaration: https://t.co/QvB3fnkVdA,10-10-2017 19:48:01,,,false,917839153278193666
WH Digital,Watch LIVE as President Trump welcomes the Pittsburgh Penguins to the White House: https://t.co/yrLZveZPPS https://t.co/r0cW7hNKGQ,10-10-2017 19:19:12,,,false,917831901032996864
WH Digital,RT @VP: Moments ago I spoke to @POTUS Trump and he has approved a major disaster declaration for California to respond to the wildfires.…,10-10-2017 17:44:46,,,true,917808137075347456
WH Digital,RT @fema: Here are updated numbers on #HurricaneMaria recovery efforts in Puerto Rico as of 10/10. More details at https://t.co/jiXO9XZUqT…,10-10-2017 17:38:01,,,true,917806436738060289
WH Digital,"Hizballah remains a threat to the U.S. &amp; to the security of nations across the Middle East &amp; beyond." Read more: https://t.co/i8RsY21hmX,10-10-2017 16:39:00,,,false,917791587656024064
WH Digital,"Hizballah’s political cover cannot mask its true intentions... Hizballah is one org—a global terrorist org." More: https://t.co/eorZlENFCV,10-10-2017 16:24:01,,,false,917787815332761606
WH Digital,.@TomBossert45: "It's time to mobilize a global response to the terrorist group Lebanese Hizballah." https://t.co/EahBQ0DmKJ,10-10-2017 16:02:01,,,false,917782276813058048
WH Digital,RT @USFleetForces: .@USNavy Sailors assigned to #USSKearsarge unload water from a helicopter for distribution in #PuertoRico for #Hurricane…,10-10-2017 15:01:31,,,true,917767053263691776
WH Digital,To the Moon and Beyond: https://t.co/CEpa9YN3V8 https://t.co/DqpcfheDhN,10-10-2017 13:37:03,,,false,917745796560408576
Twitter for iPhone,RT @realDonaldTrump: "President Donald J. Trump Proclaims October 9 2017 as #ColumbusDay" https://t.co/cbQRst4lN4,10-09-2017 18:36:26,,,true,917458750964944896
Twitter for iPhone,RT @fema: Updated numbers on #Maria recovery efforts in Puerto Rico as of today (10/8): https://t.co/3Oi2kN5wJ8,10-09-2017 00:55:44,,,true,917191818042888193
Twitter for iPhone,RT @fema: You can find important messages about #Nate from local officials in our Twitter list: https://t.co/iIBbs0mcFu https://t.co/zkvakf…,10-08-2017 14:08:41,,,true,917028983866261505
Twitter for iPhone,RT @realDonaldTrump: #LasVegasStrong #USA🇺🇸🎥https://t.co/4iGwdL4kia,10-08-2017 14:03:33,,,true,917027689218887680
Twitter for iPhone,RT @VP: In Las Vegas w/ Karen to tell them on behalf of @POTUS my family &amp; every family in America we are with them. We are all #VegasSt…,10-07-2017 23:11:18,,,true,916803148056064000
WH Digital,“Each of you represents a vital part of the fabric of this Nation.” https://t.co/eKWD9K8WPO https://t.co/K2yAapK5Qc,10-07-2017 20:36:02,,,false,916764073907445760
WH Digital,Earlier this week President Trump &amp; the First Lady visited Puerto Rico &amp; received a briefing on relief efforts: https://t.co/KR90SPFDyU,10-07-2017 18:23:00,,,false,916730596445052929
WH Digital,RT @VP: As @POTUS says when one part of America cries out for help we come together. Under POTUS we will be with PR &amp; USVI every step of…,10-07-2017 16:49:01,,,true,916706941501571074
